,episode,time,agent_type,agent_id,x,y,theta,vx,vy,u_v,u_omega,goal_x,goal_y
144,0,1.420000000000001,robot,0,-0.9268470255297576,-0.4054281426510699,-0.0832603748991878,1.793764560184288,-0.149695580791829,1.800000017940635,0.219991923641998,2.2004527863970527,-0.4046980602185517
145,0,1.420000000000001,pedestrian,1,1.4969266857382046,-2.093730758772189,-2.730809471937879,-0.0198811598699185,0.0024926032406809,,,,
146,0,1.420000000000001,pedestrian,2,0.7889348235323276,-1.4514789727186237,0.1832004853334348,1.1763800465966636,0.2685545466408621,,,,
147,0,1.420000000000001,pedestrian,3,-0.2253510883898232,-1.3144079176354224,-0.5682506344873325,0.8868128987945887,-0.5517769544625761,,,,
148,0,1.420000000000001,pedestrian,4,1.7146177578491557,0.6796508124256447,3.943467570143621,-0.3355632768583564,-0.066431321792147,,,,
149,0,1.420000000000001,pedestrian,5,2.1574475918762315,-1.7071454830721813,-3.54126710289612,-0.5560068879214999,0.2957274237337508,,,,
150,0,1.420000000000001,pedestrian,6,0.7874002432693097,-2.50346338802068,0.0501881476131375,0.0235225754083546,0.0381850117516867,,,,
151,0,1.420000000000001,pedestrian,7,0.0825801280464585,2.5698473722987027,-2.961064561823202,-0.8423217384563083,-0.1586021993897972,,,,
152,0,1.420000000000001,pedestrian,8,0.0462843098032466,-2.187507150004895,0.7962902964402307,0.2450892177826531,0.594037878063749,,,,
153,0,1.420000000000001,pedestrian,9,1.4195027198969803,0.0854175653747729,-4.547518741008902,-0.4383811593529836,0.613709790420566,,,,
154,0,1.420000000000001,pedestrian,10,1.1702093050994786,-3.182886262229843,2.746992063851474,-0.1773260902306309,-0.197202965089462,,,,
155,0,1.420000000000001,pedestrian,11,2.656234618047413,-1.0760270987005198,-1.9070497353059035,-0.2771326573801095,-0.9265055583484068,,,,
156,0,1.5300000000000011,robot,0,-0.729368517766006,-0.4197229828092218,-0.0590612632985685,1.7968615208456864,-0.1062484799440136,1.8000000179322733,-0.0989695299211223,2.2004527863970527,-0.4046980602185517
157,0,1.5300000000000011,pedestrian,1,1.4748138799988657,-2.1060151386517547,-2.73277124069871,-0.3865612718836211,-0.2389252299422417,,,,
158,0,1.5300000000000011,pedestrian,2,0.917252743942362,-1.421626264417825,0.1811154496129769,1.14922068495907,0.2796259117821257,,,,
159,0,1.5300000000000011,pedestrian,3,-0.1268608795703643,-1.373111501321069,-0.5708375576654924,0.8908274824979294,-0.475900216068462,,,,
160,0,1.5300000000000011,pedestrian,4,1.710309971339332,0.7219636112430484,3.954846107952571,0.2524409235314729,0.7540708948905972,,,,
161,0,1.5300000000000011,pedestrian,5,2.099693409052952,-1.6764500860888574,-3.549433487249172,-0.5319231644614151,0.236036733466731,,,,
162,0,1.5300000000000011,pedestrian,6,0.7958819803827694,-2.4973404808084534,0.057165381477065,0.122841081243812,0.0578170310290125,,,,
163,0,1.5300000000000011,pedestrian,7,-0.0105121022091494,2.552503237973851,-2.964093702937012,-0.8506785909374028,-0.1566101883916829,,,,
164,0,1.5300000000000011,pedestrian,8,0.075856762709232,-2.123220993132596,0.7926352758688432,0.3066031435613201,0.5372595437744206,,,,
165,0,1.5300000000000011,pedestrian,9,1.3538447586707592,0.1011524120169212,-4.558747449028913,-0.6831221614620279,-0.2528251013258394,,,,
166,0,1.5300000000000011,pedestrian,10,1.150855191869402,-3.2048908643261886,2.7457662218931653,-0.18043846828311,-0.1969816014617051,,,,
167,0,1.5300000000000011,pedestrian,11,2.632837265289101,-1.1685122421491552,-1.913361456584194,-0.1034170338877258,-0.7060475991689154,,,,
168,0,1.6400000000000012,robot,0,-0.5317749724667159,-0.4323881964575626,-0.069947911589892,1.79559837368951,-0.1258035967680228,1.8000000179225206,-0.0771371835037551,2.2004527863970527,-0.4046980602185517
169,0,1.6400000000000012,pedestrian,1,1.4267604031313914,-2.138858664485742,-2.733895822495224,-0.413186485068831,-0.3275050817720034,,,,
170,0,1.6400000000000012,pedestrian,2,1.0412066371064452,-1.3890262842729553,0.1793032850064603,1.0976229264197686,0.3211864855508902,,,,
171,0,1.6400000000000012,pedestrian,3,-0.0340520317915442,-1.4078437137590492,-0.5730230227381387,0.752294475027063,-0.0362505873886384,,,,
172,0,1.6400000000000012,pedestrian,4,1.7437146988913266,0.8015526260726801,3.969081128407303,0.2963950226108556,0.6031554397656905,,,,
173,0,1.6400000000000012,pedestrian,5,2.032309199935559,-1.6559671861349414,-3.556306606557268,-0.719977343726984,0.1508531176997401,,,,
174,0,1.6400000000000012,pedestrian,6,0.8067149244305447,-2.4949174210549843,0.061270694263996,0.0109369234047632,-0.0505655361844163,,,,
175,0,1.6400000000000012,pedestrian,7,-0.1044269552121975,2.535365295112837,-2.9666296104187886,-0.8571879951785027,-0.1548674451388768,,,,
176,0,1.6400000000000012,pedestrian,8,0.1147120590898904,-2.080653944548962,0.7879039240533494,0.4074256848212278,0.1212245641542535,,,,
177,0,1.6400000000000012,pedestrian,9,1.2894905761788646,0.074923441563764,-4.577655905026737,-0.4454507885055856,-0.1310843359869331,,,,
178,0,1.6400000000000012,pedestrian,10,1.1296876204000008,-3.225558311066199,2.7433512186160764,-0.2100230295119027,-0.1755482468335616,,,,
179,0,1.6400000000000012,pedestrian,11,2.635127241539403,-1.2310030492116566,-1.920694951011623,0.1555211099981313,-0.4209960984282264,,,,
180,0,1.750000000000001,robot,0,-0.3343145804909646,-0.4469882345584793,-0.0784330017753069,1.7944662933837068,-0.1410346993857011,1.8000000177494886,-0.1159876610396064,2.2004527863970527,-0.4046980602185517
181,0,1.750000000000001,pedestrian,1,1.3968155882093594,-2.1701465196753067,-2.735045465113753,-0.0840050214482443,-0.2200102308556062,,,,
182,0,1.750000000000001,pedestrian,2,1.1588418434263472,-1.3513267153279616,0.1774231458397622,1.024171559799078,0.3666726222264261,,,,
183,0,1.750000000000001,pedestrian,3,0.0371075725114088,-1.3838306791656116,-0.5767441877975392,0.5365242329777297,0.4164708447035242,,,,
184,0,1.750000000000001,pedestrian,4,1.7701319157112183,0.8531557955273473,3.9800691723367065,0.1641441858060774,0.3155485327559144,,,,
185,0,1.750000000000001,pedestrian,5,1.949104624679517,-1.6355263613464328,-3.56184956302698,-0.7402877143414026,0.2549965018785522,,,,
186,0,1.750000000000001,pedestrian,6,0.7903448319896976,-2.5122427369932074,0.0639455248360584,-0.3385812794970603,-0.2927824297301181,,,,
187,0,1.750000000000001,pedestrian,7,-0.1989828677524165,2.5184084953259926,-2.96877895164756,-0.8622639038032559,-0.1533286681044999,,,,
188,0,1.750000000000001,pedestrian,8,0.158489767225971,-2.0932482326719524,0.7837748012615058,0.3252012351004004,-0.2816652951612172,,,,
